Optimal_Cluster	0	1	1028729	1042133	1269	1279085	128780	131567	1328300	136849	1428	1499973	1510570	1573711	158822	1615674	1639133	171627	1796606	1805933	181762	1827	1827300	1903409	1903411	1904944	1905730	191390	1921565	195108	196198	196821	198119	2	2018067	2033438	2060066	2072414	208962	209	2126321	216778	2219043	228602	229533	2490851	2605424	2664899	2691571	2703885	2735563	2742129	2770322	2816248	2840174	2855434	286	28901	2890317	2930213	29486	2954081	2954096	299767	3003271	3003272	3027225	3048613	3048630	3051120	3055079	3068324	3073902	3098669	33154	334819	33882	33918	351679	354276	36050	379893	40323	40324	405955	41202	41275	426428	451864	456999	47883	47884	47917	487909	53335	543	549	5506	5507	551	553	561	562	564	56448	569	5861	590	595496	613	623	629	630	632	633	65700	658632	658643	658644	660027	660596	67824	69221	745277	760192	78327	79967	82380	83333	83334	91347	9606
0	41	0	0	5	0	944	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	321	0	9	0	0	1	1	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	2
1	52	0	0	2	0	19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	1	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3
2	12	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	41	0	0	0	0	27	27	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	7	4	0	0	1	4	0	1	1	0	0	0	0	0	0	0	0	4	7	46	2	0	1	2	5	0	0	0	0	2	1	0	0	0	0	4	2	0	124	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	2
3	33	0	0	0	0	98	0	2	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	5	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1774	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	2	0
4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	27
5	58	0	2	10	0	2434	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	0	0	0	2	0	0	0	0	294	0	33	0	1	2	0	0	0	0	2	0	7	15	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
6	66	21	1	5	0	510	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	13	0	1	1	0	3	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	2	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	3	1	0	0	0	2	395	0	5	0	0	0	0	1	0	2	3	6	3	5	1	0	6	166	1	0	2	0	1	0	0	1	5	2	0	0	1	0	0	0	2	0	0	0	1	0	0	2	0	2	5	1	3
7	51	0	0	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	1	5	0	0	0	0	4	42	0	0	2	0	0	0	0	1	0	2	0	0	0	0	3	28	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	11	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	1	0	0	0	0	1	0
8	1	0	0	1	0	43	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
